popSize,probCrossover,probMutate,numGens,Stage,Generation,Best_Fitness,Avg_Fitness,test
50, 0.005, 0.005, 10, 3, 1, 167, 277.34, 5
50, 0.005, 0.005, 10, 3, 2, 167, 206.54, 5
50, 0.005, 0.005, 10, 3, 3, 167, 241.72, 5
50, 0.005, 0.005, 10, 3, 4, 167, 228.62, 5
50, 0.005, 0.005, 10, 3, 5, 165, 236.74, 5
50, 0.005, 0.005, 10, 3, 6, 162, 235.0, 5
50, 0.005, 0.005, 10, 3, 7, 162, 254.36, 5
50, 0.005, 0.005, 10, 3, 8, 162, 257.02, 5
50, 0.005, 0.005, 10, 3, 9, 162, 216.18, 5
50, 0.005, 0.005, 10, 4, 0, 254, 316.64, 5
50, 0.005, 0.005, 10, 4, 1, 214, 302.0, 5
50, 0.005, 0.005, 10, 4, 2, 221, 350.76, 5
50, 0.005, 0.005, 10, 4, 3, 249, 395.44, 5
50, 0.005, 0.005, 10, 4, 4, 211, 422.28, 5
50, 0.005, 0.005, 10, 4, 5, 214, 345.36, 5
50, 0.005, 0.005, 10, 4, 6, 211, 357.0, 5
50, 0.005, 0.005, 10, 4, 7, 211, 273.4, 5
50, 0.005, 0.005, 10, 4, 8, 211, 318.36, 5
50, 0.005, 0.005, 10, 4, 9, 211, 268.24, 5
50, 0.005, 0.005, 10, 1, 0, 182, 535.4, 6
50, 0.005, 0.005, 10, 1, 1, 182, 319.04, 6
50, 0.005, 0.005, 10, 1, 2, 171, 225.06, 6
50, 0.005, 0.005, 10, 1, 3, 171, 216.08, 6
50, 0.005, 0.005, 10, 1, 4, 171, 251.16, 6
50, 0.005, 0.005, 10, 1, 5, 165, 235.46, 6
50, 0.005, 0.005, 10, 1, 6, 164, 272.88, 6
50, 0.005, 0.005, 10, 1, 7, 164, 244.08, 6
50, 0.005, 0.005, 10, 1, 8, 164, 226.1, 6
50, 0.005, 0.005, 10, 1, 9, 161, 243.54, 6
50, 0.005, 0.005, 10, 2, 0, 212, 484.6, 6
50, 0.005, 0.005, 10, 2, 1, 193, 400.16, 6
50, 0.005, 0.005, 10, 2, 2, 383, 467.08, 6
50, 0.005, 0.005, 10, 2, 3, 380, 456.84, 6
50, 0.005, 0.005, 10, 2, 4, 383, 432.96, 6
50, 0.005, 0.005, 10, 2, 5, 383, 417.6, 6
50, 0.005, 0.005, 10, 2, 6, 370, 421.6, 6
50, 0.005, 0.005, 10, 2, 7, 376, 440.36, 6
50, 0.005, 0.005, 10, 2, 8, 69, 447.16, 6
50, 0.005, 0.005, 10, 2, 9, 69, 389.04, 6
50, 0.005, 0.005, 10, 3, 0, 195, 301.2, 6
50, 0.005, 0.005, 10, 3, 1, 192, 283.78, 6
50, 0.005, 0.005, 10, 3, 2, 174, 267.88, 6
50, 0.005, 0.005, 10, 3, 3, 192, 272.66, 6
50, 0.005, 0.005, 10, 3, 4, 188, 276.0, 6
50, 0.005, 0.005, 10, 3, 5, 188, 295.74, 6
50, 0.005, 0.005, 10, 3, 6, 184, 255.8, 6
50, 0.005, 0.005, 10, 3, 7, 179, 245.98, 6
50, 0.005, 0.005, 10, 3, 8, 179, 240.36, 6
50, 0.005, 0.005, 10, 3, 9, 179, 253.18, 6
50, 0.005, 0.005, 10, 4, 0, 280, 432.88, 6
50, 0.005, 0.005, 10, 4, 1, 198, 395.32, 6
50, 0.005, 0.005, 10, 4, 2, 203, 381.88, 6
50, 0.005, 0.005, 10, 4, 3, 203, 314.96, 6
50, 0.005, 0.005, 10, 4, 4, 134, 306.8, 6
50, 0.005, 0.005, 10, 4, 5, 134, 303.16, 6
50, 0.005, 0.005, 10, 4, 6, 134, 350.84, 6
50, 0.005, 0.005, 10, 4, 7, 198, 345.48, 6
50, 0.005, 0.005, 10, 4, 8, 134, 310.24, 6
50, 0.005, 0.005, 10, 4, 9, 203, 320.44, 6
50, 0.005, 0.005, 10, 1, 0, 174, 407.32, 7
50, 0.005, 0.005, 10, 1, 1, 168, 238.1, 7
50, 0.005, 0.005, 10, 1, 2, 169, 220.22, 7
50, 0.005, 0.005, 10, 1, 3, 168, 207.62, 7
50, 0.005, 0.005, 10, 1, 4, 166, 227.58, 7
50, 0.005, 0.005, 10, 1, 5, 166, 199.88, 7
50, 0.005, 0.005, 10, 1, 6, 166, 208.98, 7
50, 0.005, 0.005, 10, 1, 7, 163, 201.5, 7
50, 0.005, 0.005, 10, 1, 8, 163, 214.26, 7
50, 0.005, 0.005, 10, 1, 9, 162, 230.28, 7
50, 0.005, 0.005, 10, 2, 0, 82, 291.22, 7
50, 0.005, 0.005, 10, 2, 1, 95, 309.76, 7
50, 0.005, 0.005, 10, 2, 2, 107, 249.8, 7
50, 0.005, 0.005, 10, 2, 3, 95, 306.0, 7
50, 0.005, 0.005, 10, 2, 4, 110, 290.64, 7
50, 0.005, 0.005, 10, 2, 5, 110, 281.4, 7
50, 0.005, 0.005, 10, 2, 6, 110, 257.24, 7
50, 0.005, 0.005, 10, 2, 7, 110, 287.84, 7
50, 0.005, 0.005, 10, 2, 8, 78, 322.12, 7
50, 0.005, 0.005, 10, 2, 9, 93, 316.28, 7
50, 0.005, 0.005, 10, 3, 0, 197, 368.72, 7
50, 0.005, 0.005, 10, 3, 1, 194, 314.28, 7
50, 0.005, 0.005, 10, 3, 2, 184, 272.52, 7
50, 0.005, 0.005, 10, 3, 3, 184, 250.32, 7
50, 0.005, 0.005, 10, 3, 4, 182, 262.7, 7
50, 0.005, 0.005, 10, 3, 5, 182, 276.86, 7
50, 0.005, 0.005, 10, 3, 6, 181, 293.02, 7
50, 0.005, 0.005, 10, 3, 7, 178, 253.48, 7
50, 0.005, 0.005, 10, 3, 8, 178, 254.4, 7
50, 0.005, 0.005, 10, 3, 9, 178, 270.32, 7
50, 0.005, 0.005, 10, 4, 0, 264, 380.76, 7
50, 0.005, 0.005, 10, 4, 1, 261, 375.28, 7
50, 0.005, 0.005, 10, 4, 2, 257, 352.96, 7
50, 0.005, 0.005, 10, 4, 3, 181, 362.56, 7
50, 0.005, 0.005, 10, 4, 4, 161, 308.16, 7
50, 0.005, 0.005, 10, 4, 5, 161, 373.44, 7
50, 0.005, 0.005, 10, 4, 6, 161, 317.56, 7
50, 0.005, 0.005, 10, 4, 7, 161, 337.0, 7
50, 0.005, 0.005, 10, 4, 8, 264, 392.04, 7
50, 0.005, 0.005, 10, 4, 9, 265, 399.16, 7
50, 0.005, 0.005, 10, 1, 0, 186, 516.7, 8
50, 0.005, 0.005, 10, 1, 1, 182, 341.3, 8
50, 0.005, 0.005, 10, 1, 2, 176, 258.88, 8
50, 0.005, 0.005, 10, 1, 3, 168, 245.18, 8
50, 0.005, 0.005, 10, 1, 4, 164, 230.86, 8
50, 0.005, 0.005, 10, 1, 5, 162, 219.48, 8
50, 0.005, 0.005, 10, 1, 6, 158, 209.78, 8
50, 0.005, 0.005, 10, 1, 7, 151, 215.92, 8
50, 0.005, 0.005, 10, 1, 8, 151, 196.72, 8
50, 0.005, 0.005, 10, 1, 9, 151, 215.42, 8
50, 0.005, 0.005, 10, 2, 0, 72, 420.24, 8
50, 0.005, 0.005, 10, 2, 1, 65, 356.48, 8
50, 0.005, 0.005, 10, 2, 2, 65, 315.6, 8
50, 0.005, 0.005, 10, 2, 3, 65, 284.56, 8
50, 0.005, 0.005, 10, 2, 4, 312, 441.48, 8
50, 0.005, 0.005, 10, 2, 5, 253, 371.04, 8
50, 0.005, 0.005, 10, 2, 6, 237, 377.28, 8
50, 0.005, 0.005, 10, 2, 7, 312, 384.64, 8
50, 0.005, 0.005, 10, 2, 8, 313, 388.72, 8
50, 0.005, 0.005, 10, 2, 9, 286, 384.76, 8
50, 0.005, 0.005, 10, 3, 0, 183, 370.48, 8
50, 0.005, 0.005, 10, 3, 1, 183, 343.82, 8
50, 0.005, 0.005, 10, 3, 2, 183, 260.96, 8
50, 0.005, 0.005, 10, 3, 3, 183, 228.32, 8
50, 0.005, 0.005, 10, 3, 4, 178, 235.4, 8
50, 0.005, 0.005, 10, 3, 5, 175, 255.18, 8
50, 0.005, 0.005, 10, 3, 6, 175, 210.86, 8
50, 0.005, 0.005, 10, 3, 7, 174, 209.64, 8
50, 0.005, 0.005, 10, 3, 8, 172, 205.36, 8
50, 0.005, 0.005, 10, 3, 9, 172, 182.06, 8
50, 0.005, 0.005, 10, 4, 0, 109, 476.28, 8
50, 0.005, 0.005, 10, 4, 1, 109, 411.76, 8
50, 0.005, 0.005, 10, 4, 2, 102, 149.12, 8
50, 0.005, 0.005, 10, 4, 3, 109, 129.08, 8
50, 0.005, 0.005, 10, 4, 4, 109, 134.72, 8
50, 0.005, 0.005, 10, 4, 5, 109, 146.32, 8
50, 0.005, 0.005, 10, 4, 6, 109, 146.04, 8
50, 0.005, 0.005, 10, 4, 7, 109, 194.72, 8
50, 0.005, 0.005, 10, 4, 8, 109, 193.0, 8
50, 0.005, 0.005, 10, 4, 9, 109, 279.72, 8
50, 0.005, 0.005, 10, 1, 0, 169, 489.66, 9
50, 0.005, 0.005, 10, 1, 1, 169, 285.2, 9
50, 0.005, 0.005, 10, 1, 2, 169, 219.08, 9
50, 0.005, 0.005, 10, 1, 3, 169, 241.6, 9
50, 0.005, 0.005, 10, 1, 4, 169, 266.12, 9
50, 0.005, 0.005, 10, 1, 5, 169, 247.14, 9
50, 0.005, 0.005, 10, 1, 6, 164, 301.58, 9
50, 0.005, 0.005, 10, 1, 7, 162, 273.2, 9
50, 0.005, 0.005, 10, 1, 8, 160, 248.52, 9
50, 0.005, 0.005, 10, 1, 9, 160, 272.84, 9
50, 0.005, 0.005, 10, 2, 0, 110, 353.12, 9
50, 0.005, 0.005, 10, 2, 1, 122, 309.76, 9
50, 0.005, 0.005, 10, 2, 2, 122, 262.48, 9
50, 0.005, 0.005, 10, 2, 3, 120, 277.32, 9
50, 0.005, 0.005, 10, 2, 4, 116, 277.24, 9
50, 0.005, 0.005, 10, 2, 5, 120, 374.24, 9
50, 0.005, 0.005, 10, 2, 6, 62, 314.24, 9
50, 0.005, 0.005, 10, 2, 7, 65, 375.88, 9
50, 0.005, 0.005, 10, 2, 8, 65, 302.44, 9
50, 0.005, 0.005, 10, 2, 9, 50, 326.12, 9
50, 0.005, 0.005, 10, 3, 0, 201, 583.58, 9
50, 0.005, 0.005, 10, 3, 1, 185, 481.04, 9
50, 0.005, 0.005, 10, 3, 2, 170, 361.16, 9
50, 0.005, 0.005, 10, 3, 3, 170, 295.3, 9
50, 0.005, 0.005, 10, 3, 4, 170, 372.78, 9
50, 0.005, 0.005, 10, 3, 5, 149, 248.54, 9
50, 0.005, 0.005, 10, 3, 6, 149, 329.94, 9
50, 0.005, 0.005, 10, 3, 7, 149, 253.6, 9
50, 0.005, 0.005, 10, 3, 8, 145, 247.1, 9
50, 0.005, 0.005, 10, 3, 9, 145, 269.76, 9
50, 0.005, 0.005, 10, 4, 0, 464, 476.64, 9
50, 0.005, 0.005, 10, 4, 1, 464, 469.76, 9
50, 0.005, 0.005, 10, 4, 2, 264, 428.32, 9
50, 0.005, 0.005, 10, 4, 3, 146, 436.48, 9
50, 0.005, 0.005, 10, 4, 4, 132, 418.64, 9
50, 0.005, 0.005, 10, 4, 5, 132, 391.64, 9
50, 0.005, 0.005, 10, 4, 6, 146, 361.36, 9
50, 0.005, 0.005, 10, 4, 7, 146, 354.92, 9
50, 0.005, 0.005, 10, 4, 8, 210, 453.52, 9
50, 0.005, 0.005, 10, 4, 9, 251, 409.32, 9
100, 0.001, 0.001, 2, 1, 0, 166, 483.37, 0
100, 0.001, 0.001, 2, 1, 1, 166, 249.25, 0
100, 0.001, 0.001, 2, 2, 0, 141, 369.8, 0
100, 0.001, 0.001, 2, 2, 1, 175, 287.14, 0
100, 0.001, 0.001, 2, 3, 0, 172, 422.42, 0
100, 0.001, 0.001, 2, 3, 1, 171, 220.14, 0
100, 0.001, 0.001, 2, 4, 0, 358, 489.86, 0
100, 0.001, 0.001, 2, 4, 1, 358, 442.12, 0
100, 0.001, 0.001, 2, 1, 0, 172, 490.55, 1
100, 0.001, 0.001, 2, 1, 1, 172, 284.54, 1
100, 0.001, 0.001, 2, 2, 0, 121, 423.97, 1
100, 0.001, 0.001, 2, 2, 1, 252, 345.04, 1
100, 0.001, 0.001, 2, 3, 0, 219, 648.95, 1
100, 0.001, 0.001, 2, 3, 1, 207, 579.83, 1
100, 0.001, 0.001, 2, 4, 0, 195, 438.0, 1
100, 0.001, 0.001, 2, 4, 1, 199, 342.48, 1
100, 0.001, 0.001, 2, 1, 0, 175, 489.71, 2
100, 0.001, 0.001, 2, 1, 1, 173, 259.81, 2
100, 0.001, 0.001, 2, 2, 0, 59, 452.68, 2
100, 0.001, 0.001, 2, 2, 1, 42, 314.58, 2
100, 0.001, 0.001, 2, 3, 0, 176, 571.85, 2
100, 0.001, 0.001, 2, 3, 1, 171, 306.68, 2
100, 0.001, 0.001, 2, 4, 0, 150, 420.62, 2
100, 0.001, 0.001, 2, 4, 1, 150, 286.66, 2
100, 0.001, 0.001, 2, 1, 0, 165, 416.3, 3
100, 0.001, 0.001, 2, 1, 1, 165, 204.44, 3
100, 0.001, 0.001, 2, 2, 0, 50, 359.98, 3
100, 0.001, 0.001, 2, 2, 1, 41, 272.08, 3
100, 0.001, 0.001, 2, 3, 0, 172, 668.87, 3
100, 0.001, 0.001, 2, 3, 1, 172, 602.62, 3
100, 0.001, 0.001, 2, 4, 0, 141, 387.7, 3
100, 0.001, 0.001, 2, 4, 1, 141, 255.96, 3
100, 0.001, 0.001, 2, 1, 0, 172, 369.23, 4
100, 0.001, 0.001, 2, 1, 1, 172, 223.11, 4
100, 0.001, 0.001, 2, 2, 0, 59, 356.78, 4
100, 0.001, 0.001, 2, 2, 1, 155, 238.62, 4
100, 0.001, 0.001, 2, 3, 0, 255, 645.53, 4
100, 0.001, 0.001, 2, 3, 1, 200, 535.47, 4
100, 0.001, 0.001, 2, 4, 0, 289, 439.62, 4
100, 0.001, 0.001, 2, 4, 1, 315, 486.96, 4
100, 0.001, 0.001, 2, 1, 0, 182, 421.79, 5
100, 0.001, 0.001, 2, 1, 1, 182, 229.48, 5
100, 0.001, 0.001, 2, 2, 0, 58, 342.9, 5
100, 0.001, 0.001, 2, 2, 1, 48, 152.54, 5
100, 0.001, 0.001, 2, 3, 0, 185, 354.03, 5
100, 0.001, 0.001, 2, 3, 1, 185, 204.38, 5
100, 0.001, 0.001, 2, 4, 0, 63, 163.98, 5
100, 0.001, 0.001, 2, 4, 1, 63, 92.14, 5
100, 0.001, 0.001, 2, 1, 0, 170, 433.29, 6
100, 0.001, 0.001, 2, 1, 1, 170, 230.71, 6
100, 0.001, 0.001, 2, 2, 0, 57, 296.42, 6
100, 0.001, 0.001, 2, 2, 1, 55, 126.54, 6
100, 0.001, 0.001, 2, 3, 0, 180, 545.1, 6
100, 0.001, 0.001, 2, 3, 1, 180, 343.31, 6
100, 0.001, 0.001, 2, 4, 0, 235, 463.22, 6
100, 0.001, 0.001, 2, 4, 1, 267, 349.6, 6
100, 0.001, 0.001, 2, 1, 0, 168, 532.38, 7
100, 0.001, 0.001, 2, 1, 1, 168, 296.15, 7
100, 0.001, 0.001, 2, 2, 0, 181, 482.42, 7
100, 0.001, 0.001, 2, 2, 1, 267, 408.72, 7
100, 0.001, 0.001, 2, 3, 0, 346, 586.76, 7
100, 0.001, 0.001, 2, 3, 1, 190, 435.91, 7
100, 0.001, 0.001, 2, 4, 0, 349, 419.84, 7
100, 0.001, 0.001, 2, 4, 1, 349, 421.6, 7
100, 0.001, 0.001, 2, 1, 0, 178, 520.17, 8
100, 0.001, 0.001, 2, 1, 1, 174, 270.97, 8
100, 0.001, 0.001, 2, 2, 0, 38, 418.23, 8
100, 0.001, 0.001, 2, 2, 1, 168, 329.74, 8
100, 0.001, 0.001, 2, 3, 0, 180, 497.18, 8
100, 0.001, 0.001, 2, 3, 1, 178, 238.08, 8
100, 0.001, 0.001, 2, 4, 0, 61, 364.82, 8
100, 0.001, 0.001, 2, 4, 1, 52, 134.68, 8
100, 0.001, 0.001, 2, 1, 0, 184, 489.01, 9
100, 0.001, 0.001, 2, 1, 1, 170, 252.45, 9
100, 0.001, 0.001, 2, 2, 0, 40, 342.47, 9
100, 0.001, 0.001, 2, 2, 1, 55, 186.46, 9
100, 0.001, 0.001, 2, 3, 0, 196, 527.35, 9
100, 0.001, 0.001, 2, 3, 1, 196, 289.07, 9
100, 0.001, 0.001, 2, 4, 0, 229, 429.98, 9
100, 0.001, 0.001, 2, 4, 1, 229, 361.64, 9
100, 0.001, 0.001, 10, 1, 0, 166, 506.22, 0
100, 0.001, 0.001, 10, 1, 1, 166, 291.02, 0
100, 0.001, 0.001, 10, 1, 2, 166, 185.21, 0
100, 0.001, 0.001, 10, 1, 3, 166, 221.84, 0
100, 0.001, 0.001, 10, 1, 4, 166, 198.1, 0
100, 0.001, 0.001, 10, 1, 5, 166, 201.68, 0
100, 0.001, 0.001, 10, 1, 6, 166, 183.34, 0
100, 0.001, 0.001, 10, 1, 7, 166, 198.59, 0
100, 0.001, 0.001, 10, 1, 8, 166, 182.27, 0
100, 0.001, 0.001, 10, 1, 9, 166, 193.44, 0
100, 0.001, 0.001, 10, 2, 0, 242, 458.85, 0
100, 0.001, 0.001, 10, 2, 1, 268, 400.24, 0
100, 0.001, 0.001, 10, 2, 2, 268, 378.9, 0
100, 0.001, 0.001, 10, 2, 3, 39, 296.46, 0
100, 0.001, 0.001, 10, 2, 4, 39, 298.76, 0
100, 0.001, 0.001, 10, 2, 5, 39, 286.62, 0
100, 0.001, 0.001, 10, 2, 6, 224, 349.62, 0
100, 0.001, 0.001, 10, 2, 7, 224, 330.52, 0
100, 0.001, 0.001, 10, 2, 8, 224, 280.4, 0
100, 0.001, 0.001, 10, 2, 9, 224, 261.68, 0
100, 0.001, 0.001, 10, 3, 0, 169, 566.96, 0
100, 0.001, 0.001, 10, 3, 1, 166, 521.79, 0
100, 0.001, 0.001, 10, 3, 2, 164, 359.36, 0
100, 0.001, 0.001, 10, 3, 3, 164, 182.27, 0
100, 0.001, 0.001, 10, 3, 4, 152, 190.02, 0
100, 0.001, 0.001, 10, 3, 5, 152, 190.45, 0
100, 0.001, 0.001, 10, 3, 6, 152, 185.42, 0
100, 0.001, 0.001, 10, 3, 7, 152, 185.0, 0
100, 0.001, 0.001, 10, 3, 8, 151, 174.51, 0
100, 0.001, 0.001, 10, 3, 9, 151, 191.97, 0
100, 0.001, 0.001, 10, 4, 0, 202, 479.5, 0
100, 0.001, 0.001, 10, 4, 1, 156, 438.52, 0
100, 0.001, 0.001, 10, 4, 2, 156, 443.68, 0
100, 0.001, 0.001, 10, 4, 3, 202, 386.46, 0
100, 0.001, 0.001, 10, 4, 4, 156, 405.24, 0
100, 0.001, 0.001, 10, 4, 5, 202, 294.8, 0
100, 0.001, 0.001, 10, 4, 6, 197, 238.7, 0
100, 0.001, 0.001, 10, 4, 7, 197, 256.78, 0
100, 0.001, 0.001, 10, 4, 8, 197, 244.98, 0
100, 0.001, 0.001, 10, 4, 9, 197, 237.64, 0
100, 0.001, 0.001, 10, 1, 0, 167, 343.18, 1
100, 0.001, 0.001, 10, 1, 1, 167, 206.82, 1
100, 0.001, 0.001, 10, 1, 2, 167, 189.96, 1
100, 0.001, 0.001, 10, 1, 3, 164, 175.88, 1
100, 0.001, 0.001, 10, 1, 4, 164, 182.95, 1
100, 0.001, 0.001, 10, 1, 5, 159, 177.27, 1
100, 0.001, 0.001, 10, 1, 6, 159, 169.94, 1
100, 0.001, 0.001, 10, 1, 7, 159, 171.31, 1
100, 0.001, 0.001, 10, 1, 8, 159, 164.98, 1
100, 0.001, 0.001, 10, 1, 9, 159, 166.95, 1
100, 0.001, 0.001, 10, 2, 0, 97, 448.37, 1
100, 0.001, 0.001, 10, 2, 1, 113, 375.22, 1
100, 0.001, 0.001, 10, 2, 2, 84, 333.68, 1
100, 0.001, 0.001, 10, 2, 3, 107, 270.52, 1
100, 0.001, 0.001, 10, 2, 4, 84, 228.12, 1
100, 0.001, 0.001, 10, 2, 5, 84, 183.66, 1
100, 0.001, 0.001, 10, 2, 6, 84, 141.56, 1
100, 0.001, 0.001, 10, 2, 7, 84, 179.92, 1
100, 0.001, 0.001, 10, 2, 8, 84, 156.98, 1
100, 0.001, 0.001, 10, 2, 9, 84, 185.24, 1
100, 0.001, 0.001, 10, 3, 0, 203, 638.49, 1
100, 0.001, 0.001, 10, 3, 1, 201, 589.75, 1
100, 0.001, 0.001, 10, 3, 2, 176, 389.16, 1
100, 0.001, 0.001, 10, 3, 3, 176, 240.62, 1
100, 0.001, 0.001, 10, 3, 4, 176, 215.24, 1
100, 0.001, 0.001, 10, 3, 5, 175, 189.4, 1
100, 0.001, 0.001, 10, 3, 6, 160, 187.26, 1
100, 0.001, 0.001, 10, 3, 7, 160, 183.79, 1
100, 0.001, 0.001, 10, 3, 8, 159, 172.99, 1
100, 0.001, 0.001, 10, 3, 9, 152, 173.51, 1
100, 0.001, 0.001, 10, 4, 0, 346, 457.34, 1
100, 0.001, 0.001, 10, 4, 1, 346, 419.12, 1
100, 0.001, 0.001, 10, 4, 2, 216, 378.18, 1
100, 0.001, 0.001, 10, 4, 3, 327, 447.56, 1
100, 0.001, 0.001, 10, 4, 4, 327, 429.06, 1
100, 0.001, 0.001, 10, 4, 5, 359, 460.4, 1
100, 0.001, 0.001, 10, 4, 6, 327, 407.9, 1
100, 0.001, 0.001, 10, 4, 7, 327, 365.92, 1
100, 0.001, 0.001, 10, 4, 8, 359, 398.7, 1
100, 0.001, 0.001, 10, 4, 9, 359, 378.3, 1
100, 0.001, 0.001, 10, 1, 0, 172, 342.79, 2
100, 0.001, 0.001, 10, 1, 1, 171, 199.45, 2
100, 0.001, 0.001, 10, 1, 2, 170, 187.56, 2
100, 0.001, 0.001, 10, 1, 3, 168, 182.96, 2
100, 0.001, 0.001, 10, 1, 4, 165, 191.69, 2
100, 0.001, 0.001, 10, 1, 5, 165, 180.39, 2
100, 0.001, 0.001, 10, 1, 6, 163, 198.88, 2
100, 0.001, 0.001, 10, 1, 7, 163, 183.53, 2
100, 0.001, 0.001, 10, 1, 8, 161, 190.08, 2
100, 0.001, 0.001, 10, 1, 9, 160, 177.87, 2
100, 0.001, 0.001, 10, 2, 0, 87, 395.77, 2
100, 0.001, 0.001, 10, 2, 1, 136, 321.84, 2
100, 0.001, 0.001, 10, 2, 2, 82, 214.92, 2
100, 0.001, 0.001, 10, 2, 3, 138, 414.98, 2
100, 0.001, 0.001, 10, 2, 4, 138, 290.08, 2
100, 0.001, 0.001, 10, 2, 5, 138, 241.7, 2
100, 0.001, 0.001, 10, 2, 6, 138, 226.2, 2
100, 0.001, 0.001, 10, 2, 7, 138, 235.02, 2
100, 0.001, 0.001, 10, 2, 8, 138, 269.42, 2
100, 0.001, 0.001, 10, 2, 9, 138, 252.24, 2
100, 0.001, 0.001, 10, 3, 0, 203, 589.92, 2
100, 0.001, 0.001, 10, 3, 1, 203, 519.43, 2
100, 0.001, 0.001, 10, 3, 2, 193, 303.53, 2
100, 0.001, 0.001, 10, 3, 3, 192, 210.04, 2
100, 0.001, 0.001, 10, 3, 4, 190, 205.64, 2
100, 0.001, 0.001, 10, 3, 5, 168, 215.83, 2
100, 0.001, 0.001, 10, 3, 6, 168, 197.18, 2
100, 0.001, 0.001, 10, 3, 7, 162, 187.46, 2
100, 0.001, 0.001, 10, 3, 8, 154, 184.17, 2
100, 0.001, 0.001, 10, 3, 9, 154, 173.21, 2
100, 0.001, 0.001, 10, 4, 0, 136, 452.44, 2
100, 0.001, 0.001, 10, 4, 1, 136, 264.32, 2
100, 0.001, 0.001, 10, 4, 2, 136, 163.04, 2
100, 0.001, 0.001, 10, 4, 3, 209, 483.76, 2
100, 0.001, 0.001, 10, 4, 4, 209, 433.92, 2
100, 0.001, 0.001, 10, 4, 5, 209, 278.46, 2
100, 0.001, 0.001, 10, 4, 6, 327, 495.96, 2
100, 0.001, 0.001, 10, 4, 7, 255, 466.96, 2
100, 0.001, 0.001, 10, 4, 8, 255, 442.98, 2
100, 0.001, 0.001, 10, 4, 9, 136, 429.54, 2
100, 0.001, 0.001, 10, 1, 0, 148, 561.81, 3
100, 0.001, 0.001, 10, 1, 1, 148, 322.45, 3
100, 0.001, 0.001, 10, 1, 2, 148, 212.43, 3
100, 0.001, 0.001, 10, 1, 3, 148, 188.8, 3
100, 0.001, 0.001, 10, 1, 4, 141, 170.54, 3
100, 0.001, 0.001, 10, 1, 5, 141, 176.44, 3
100, 0.001, 0.001, 10, 1, 6, 141, 172.35, 3
100, 0.001, 0.001, 10, 1, 7, 141, 166.76, 3
100, 0.001, 0.001, 10, 1, 8, 140, 175.02, 3
100, 0.001, 0.001, 10, 1, 9, 140, 167.47, 3
100, 0.001, 0.001, 10, 2, 0, 115, 374.1, 3
100, 0.001, 0.001, 10, 2, 1, 133, 247.44, 3
100, 0.001, 0.001, 10, 2, 2, 150, 223.44, 3
100, 0.001, 0.001, 10, 2, 3, 163, 202.42, 3
100, 0.001, 0.001, 10, 2, 4, 133, 206.48, 3
100, 0.001, 0.001, 10, 2, 5, 148, 223.04, 3
100, 0.001, 0.001, 10, 2, 6, 148, 184.94, 3
100, 0.001, 0.001, 10, 2, 7, 148, 246.96, 3
100, 0.001, 0.001, 10, 2, 8, 148, 227.9, 3
100, 0.001, 0.001, 10, 2, 9, 148, 263.58, 3
100, 0.001, 0.001, 10, 3, 0, 372, 592.41, 3
100, 0.001, 0.001, 10, 3, 1, 203, 554.63, 3
100, 0.001, 0.001, 10, 3, 2, 186, 441.66, 3
100, 0.001, 0.001, 10, 3, 3, 176, 326.48, 3
100, 0.001, 0.001, 10, 3, 4, 176, 239.98, 3
100, 0.001, 0.001, 10, 3, 5, 157, 218.76, 3
100, 0.001, 0.001, 10, 3, 6, 156, 210.88, 3
100, 0.001, 0.001, 10, 3, 7, 156, 213.49, 3
100, 0.001, 0.001, 10, 3, 8, 150, 186.87, 3
100, 0.001, 0.001, 10, 3, 9, 150, 188.64, 3
100, 0.001, 0.001, 10, 4, 0, 165, 411.94, 3
100, 0.001, 0.001, 10, 4, 1, 165, 307.5, 3
100, 0.001, 0.001, 10, 4, 2, 224, 285.06, 3
100, 0.001, 0.001, 10, 4, 3, 217, 438.1, 3
100, 0.001, 0.001, 10, 4, 4, 217, 372.18, 3
100, 0.001, 0.001, 10, 4, 5, 89, 330.8, 3
100, 0.001, 0.001, 10, 4, 6, 179, 285.78, 3
100, 0.001, 0.001, 10, 4, 7, 76, 292.86, 3
100, 0.001, 0.001, 10, 4, 8, 179, 289.08, 3
100, 0.001, 0.001, 10, 4, 9, 179, 456.36, 3
100, 0.001, 0.001, 10, 1, 0, 158, 326.07, 4
100, 0.001, 0.001, 10, 1, 1, 158, 197.7, 4
100, 0.001, 0.001, 10, 1, 2, 158, 174.38, 4
100, 0.001, 0.001, 10, 1, 3, 158, 163.65, 4
100, 0.001, 0.001, 10, 1, 4, 157, 163.28, 4
100, 0.001, 0.001, 10, 1, 5, 157, 175.97, 4
100, 0.001, 0.001, 10, 1, 6, 156, 169.7, 4
100, 0.001, 0.001, 10, 1, 7, 156, 168.5, 4
100, 0.001, 0.001, 10, 1, 8, 156, 165.22, 4
100, 0.001, 0.001, 10, 1, 9, 155, 161.23, 4
100, 0.001, 0.001, 10, 2, 0, 20, 366.41, 4
100, 0.001, 0.001, 10, 2, 1, 141, 284.04, 4
100, 0.001, 0.001, 10, 2, 2, 116, 237.08, 4
100, 0.001, 0.001, 10, 2, 3, 45, 170.7, 4
100, 0.001, 0.001, 10, 2, 4, 190, 460.24, 4
100, 0.001, 0.001, 10, 2, 5, 190, 368.56, 4
100, 0.001, 0.001, 10, 2, 6, 190, 286.2, 4
