Stage,Generation,Best_Fitness,Avg_Fitness,test
2, 23, 62, 251.69, 4
2, 24, 62, 337.06, 4
2, 25, 101, 223.8, 4
2, 26, 62, 274.83, 4
2, 27, 62, 247.06, 4
2, 28, 62, 313.2, 4
2, 29, 62, 338.04, 4
2, 30, 62, 218.58, 4
2, 31, 62, 287.82, 4
2, 32, 62, 279.54, 4
2, 33, 62, 285.53, 4
2, 34, 62, 351.31, 4
2, 35, 62, 281.99, 4
2, 36, 62, 236.92, 4
2, 37, 62, 223.76, 4
2, 38, 62, 286.27, 4
2, 39, 53, 337.21, 4
2, 40, 60, 266.16, 4
2, 41, 60, 393.2, 4
2, 42, 60, 420.1, 4
2, 43, 60, 313.54, 4
2, 44, 38, 215.24, 4
2, 45, 38, 204.66, 4
2, 46, 38, 169.12, 4
2, 47, 59, 374.49, 4
2, 48, 59, 219.17, 4
2, 49, 60, 315.51, 4
3, 0, 197, 653.065, 4
3, 1, 178, 536.39, 4
3, 2, 158, 429.575, 4
3, 3, 158, 376.855, 4
3, 4, 158, 300.57, 4
3, 5, 156, 359.06, 4
3, 6, 155, 331.365, 4
3, 7, 149, 322.36, 4
3, 8, 143, 331.12, 4
3, 9, 142, 334.905, 4
3, 10, 141, 326.065, 4
3, 11, 126, 339.325, 4
3, 12, 125, 313.165, 4
3, 13, 125, 351.115, 4
3, 14, 124, 374.735, 4
3, 15, 123, 326.305, 4
3, 16, 132, 305.175, 4
3, 17, 132, 315.68, 4
3, 18, 131, 321.04, 4
3, 19, 125, 298.98, 4
3, 20, 125, 283.11, 4
3, 21, 122, 300.005, 4
3, 22, 122, 282.615, 4
3, 23, 122, 285.45, 4
3, 24, 122, 296.745, 4
3, 25, 120, 294.295, 4
3, 26, 115, 273.16, 4
3, 27, 115, 276.12, 4
3, 28, 115, 297.415, 4
3, 29, 115, 274.395, 4
3, 30, 117, 283.325, 4
3, 31, 117, 279.39, 4
3, 32, 117, 280.35, 4
3, 33, 120, 301.36, 4
3, 34, 120, 298.425, 4
3, 35, 119, 306.65, 4
3, 36, 119, 304.12, 4
3, 37, 120, 278.205, 4
3, 38, 117, 278.305, 4
3, 39, 119, 280.86, 4
3, 40, 119, 290.885, 4
3, 41, 120, 279.58, 4
3, 42, 121, 314.75, 4
3, 43, 119, 282.71, 4
3, 44, 120, 293.93, 4
3, 45, 120, 293.96, 4
3, 46, 116, 282.315, 4
3, 47, 121, 315.135, 4
3, 48, 120, 303.08, 4
3, 49, 122, 299.37, 4
4, 0, 221, 408.39, 4
4, 1, 208, 383.29, 4
4, 2, 221, 355.65, 4
4, 3, 34, 348.49, 4
4, 4, 222, 353.41, 4
4, 5, 210, 377.75, 4
4, 6, 200, 375.85, 4
4, 7, 34, 362.22, 4
4, 8, 34, 333.91, 4
4, 9, 176, 399.75, 4
4, 10, 34, 363.75, 4
4, 11, 34, 355.01, 4
4, 12, 34, 382.18, 4
4, 13, 34, 368.86, 4
4, 14, 39, 359.94, 4
4, 15, 34, 391.18, 4
4, 16, 205, 380.36, 4
4, 17, 192, 388.86, 4
4, 18, 208, 366.28, 4
4, 19, 203, 375.58, 4
4, 20, 211, 377.7, 4
4, 21, 210, 361.72, 4
4, 22, 193, 346.75, 4
4, 23, 197, 362.35, 4
4, 24, 200, 349.74, 4
4, 25, 200, 343.6, 4
4, 26, 203, 362.68, 4
4, 27, 33, 349.37, 4
4, 28, 203, 328.61, 4
4, 29, 197, 351.84, 4
4, 30, 149, 343.6, 4
4, 31, 34, 348.28, 4
4, 32, 34, 302.69, 4
4, 33, 200, 363.4, 4
4, 34, 215, 384.45, 4
4, 35, 203, 337.22, 4
4, 36, 67, 360.84, 4
4, 37, 214, 362.23, 4
4, 38, 215, 352.26, 4
4, 39, 215, 341.0, 4
4, 40, 218, 339.05, 4
4, 41, 205, 332.04, 4
4, 42, 224, 353.18, 4
4, 43, 52, 349.32, 4
4, 44, 52, 359.39, 4
4, 45, 38, 322.69, 4
4, 46, 38, 325.45, 4
4, 47, 38, 314.57, 4
4, 48, 38, 345.05, 4
4, 49, 38, 337.96, 4
1, 0, 174, 453.805, 5
1, 1, 176, 289.64, 5
1, 2, 171, 280.115, 5
1, 3, 167, 267.595, 5
1, 4, 170, 293.4, 5
1, 5, 165, 278.61, 5
1, 6, 165, 275.415, 5
1, 7, 164, 295.91, 5
1, 8, 163, 270.07, 5
1, 9, 158, 280.035, 5
1, 10, 148, 299.435, 5
1, 11, 148, 262.255, 5
1, 12, 147, 264.195, 5
1, 13, 143, 270.27, 5
1, 14, 142, 261.225, 5
1, 15, 143, 266.005, 5
1, 16, 141, 271.89, 5
1, 17, 137, 273.58, 5
1, 18, 139, 284.785, 5
1, 19, 140, 276.95, 5
1, 20, 142, 272.62, 5
1, 21, 141, 290.205, 5
1, 22, 142, 253.275, 5
1, 23, 141, 274.195, 5
1, 24, 142, 280.9, 5
1, 25, 140, 281.32, 5
1, 26, 143, 273.355, 5
1, 27, 143, 276.035, 5
1, 28, 141, 283.31, 5
1, 29, 141, 287.0, 5
1, 30, 141, 272.965, 5
1, 31, 139, 294.14, 5
1, 32, 130, 288.515, 5
1, 33, 130, 265.655, 5
1, 34, 140, 270.875, 5
1, 35, 140, 257.925, 5
1, 36, 138, 270.305, 5
1, 37, 139, 253.835, 5
1, 38, 137, 261.885, 5
1, 39, 138, 278.875, 5
1, 40, 138, 284.35, 5
1, 41, 138, 269.67, 5
1, 42, 133, 247.835, 5
1, 43, 133, 263.275, 5
1, 44, 134, 254.97, 5
1, 45, 135, 275.78, 5
1, 46, 136, 257.21, 5
1, 47, 137, 256.625, 5
1, 48, 135, 239.065, 5
1, 49, 134, 261.82, 5
2, 0, 28, 356.125, 5
2, 1, 65, 344.51, 5
2, 2, 58, 338.83, 5
2, 3, 58, 354.46, 5
2, 4, 74, 362.71, 5
2, 5, 69, 320.9, 5
2, 6, 47, 306.86, 5
2, 7, 54, 316.12, 5
2, 8, 28, 272.2, 5
2, 9, 49, 256.68, 5
2, 10, 49, 257.55, 5
2, 11, 49, 252.83, 5
2, 12, 52, 316.14, 5
2, 13, 41, 264.5, 5
2, 14, 54, 268.08, 5
2, 15, 46, 258.28, 5
2, 16, 50, 262.52, 5
2, 17, 50, 235.65, 5
2, 18, 17, 248.76, 5
2, 19, 17, 267.8, 5
2, 20, 14, 302.92, 5
2, 21, 14, 264.18, 5
2, 22, 14, 297.06, 5
2, 23, 14, 269.88, 5
2, 24, 54, 281.66, 5
2, 25, 54, 280.85, 5
2, 26, 50, 319.34, 5
2, 27, 54, 314.29, 5
2, 28, 54, 308.42, 5
2, 29, 50, 282.77, 5
2, 30, 50, 271.2, 5
2, 31, 50, 268.09, 5
2, 32, 50, 338.46, 5
2, 33, 50, 270.53, 5
2, 34, 50, 277.42, 5
2, 35, 50, 294.36, 5
2, 36, 50, 269.77, 5
2, 37, 50, 269.59, 5
2, 38, 48, 235.89, 5
2, 39, 50, 265.96, 5
2, 40, 50, 244.96, 5
2, 41, 50, 256.75, 5
2, 42, 50, 273.53, 5
2, 43, 35, 274.43, 5
2, 44, 50, 274.48, 5
2, 45, 50, 265.54, 5
2, 46, 35, 277.87, 5
2, 47, 50, 354.2, 5
2, 48, 50, 282.6, 5
2, 49, 50, 275.43, 5
3, 0, 137, 320.74, 5
3, 1, 136, 266.695, 5
3, 2, 135, 243.27, 5
3, 3, 136, 253.565, 5
3, 4, 136, 254.885, 5
3, 5, 136, 254.43, 5
3, 6, 135, 263.445, 5
3, 7, 138, 246.945, 5
3, 8, 137, 240.055, 5
3, 9, 137, 261.055, 5
3, 10, 138, 267.845, 5
3, 11, 139, 262.885, 5
3, 12, 135, 256.61, 5
3, 13, 134, 261.185, 5
3, 14, 133, 279.695, 5
3, 15, 134, 255.725, 5
3, 16, 132, 242.54, 5
3, 17, 129, 271.255, 5
3, 18, 129, 251.38, 5
3, 19, 129, 255.195, 5
3, 20, 129, 267.81, 5
3, 21, 128, 291.275, 5
3, 22, 128, 274.375, 5
3, 23, 126, 268.44, 5
3, 24, 122, 260.575, 5
3, 25, 122, 270.6, 5
3, 26, 122, 265.82, 5
3, 27, 122, 273.21, 5
3, 28, 122, 274.11, 5
3, 29, 122, 272.5, 5
3, 30, 122, 282.49, 5
3, 31, 123, 289.31, 5
3, 32, 122, 301.1, 5
3, 33, 122, 293.135, 5
3, 34, 122, 273.96, 5
3, 35, 124, 283.705, 5
3, 36, 122, 255.115, 5
3, 37, 121, 262.355, 5
3, 38, 121, 271.17, 5
3, 39, 121, 258.4, 5
3, 40, 121, 262.115, 5
3, 41, 121, 266.885, 5
3, 42, 121, 277.925, 5
3, 43, 121, 274.365, 5
3, 44, 118, 266.445, 5
3, 45, 118, 260.415, 5
3, 46, 118, 258.61, 5
3, 47, 118, 253.165, 5
3, 48, 118, 253.36, 5
3, 49, 118, 252.535, 5
4, 0, 41, 405.4, 5
4, 1, 41, 372.1, 5
4, 2, 49, 344.1, 5
4, 3, 45, 322.78, 5
4, 4, 48, 294.5, 5
4, 5, 48, 299.8, 5
4, 6, 42, 303.68, 5
4, 7, 47, 297.74, 5
4, 8, 48, 270.76, 5
4, 9, 39, 253.53, 5
4, 10, 39, 289.12, 5
4, 11, 47, 312.07, 5
4, 12, 45, 320.56, 5
4, 13, 47, 301.52, 5
4, 14, 42, 364.31, 5
4, 15, 39, 337.53, 5
4, 16, 42, 293.6, 5
4, 17, 42, 308.09, 5
4, 18, 40, 307.97, 5
4, 19, 40, 269.46, 5
4, 20, 40, 263.3, 5
4, 21, 39, 272.7, 5
4, 22, 40, 338.77, 5
4, 23, 39, 281.52, 5
4, 24, 42, 221.92, 5
4, 25, 37, 308.08, 5
4, 26, 42, 225.25, 5
4, 27, 42, 243.48, 5
4, 28, 42, 168.64, 5
4, 29, 41, 218.74, 5
4, 30, 42, 246.09, 5
4, 31, 42, 222.25, 5
4, 32, 39, 244.16, 5
4, 33, 39, 224.74, 5
4, 34, 39, 218.01, 5
4, 35, 39, 206.76, 5
4, 36, 36, 227.54, 5
4, 37, 39, 241.01, 5
4, 38, 39, 268.95, 5
4, 39, 39, 248.36, 5
4, 40, 39, 276.94, 5
4, 41, 39, 299.69, 5
4, 42, 39, 289.82, 5
4, 43, 39, 272.02, 5
4, 44, 39, 318.25, 5
4, 45, 39, 294.64, 5
4, 46, 39, 284.51, 5
4, 47, 40, 296.13, 5
4, 48, 40, 301.53, 5
4, 49, 40, 308.58, 5
1, 0, 154, 486.93, 6
1, 1, 159, 336.445, 6
1, 2, 153, 314.47, 6
1, 3, 155, 286.22, 6
1, 4, 152, 318.04, 6
1, 5, 151, 296.905, 6
1, 6, 147, 321.205, 6
1, 7, 149, 316.015, 6
1, 8, 149, 294.455, 6
1, 9, 147, 298.79, 6
1, 10, 146, 267.085, 6
1, 11, 146, 289.765, 6
1, 12, 146, 286.945, 6
1, 13, 144, 286.62, 6
1, 14, 144, 293.31, 6
1, 15, 144, 266.095, 6
1, 16, 143, 282.815, 6
1, 17, 142, 264.37, 6
1, 18, 142, 266.195, 6
1, 19, 138, 269.535, 6
1, 20, 132, 286.615, 6
1, 21, 134, 279.92, 6
1, 22, 134, 270.02, 6
1, 23, 139, 274.745, 6
1, 24, 135, 264.185, 6
1, 25, 138, 273.11, 6
1, 26, 138, 269.125, 6
1, 27, 138, 275.945, 6
1, 28, 139, 274.84, 6
1, 29, 140, 266.225, 6
1, 30, 140, 269.415, 6
1, 31, 140, 287.92, 6
1, 32, 136, 274.06, 6
1, 33, 136, 265.39, 6
1, 34, 136, 267.94, 6
1, 35, 136, 265.52, 6
1, 36, 139, 252.96, 6
1, 37, 127, 269.515, 6
1, 38, 127, 288.235, 6
1, 39, 133, 264.35, 6
1, 40, 133, 259.155, 6
1, 41, 131, 239.4, 6
1, 42, 131, 247.025, 6
1, 43, 131, 240.78, 6
1, 44, 131, 239.625, 6
1, 45, 131, 248.755, 6
1, 46, 133, 243.59, 6
1, 47, 133, 245.48, 6
1, 48, 133, 228.17, 6
1, 49, 132, 240.93, 6
2, 0, 80, 396.185, 6
2, 1, 103, 305.36, 6
2, 2, 109, 346.6, 6
2, 3, 57, 272.98, 6
2, 4, 94, 224.89, 6
2, 5, 57, 200.9, 6
2, 6, 57, 228.16, 6
2, 7, 57, 216.5, 6
2, 8, 57, 293.44, 6
2, 9, 57, 244.1, 6
2, 10, 57, 224.68, 6
2, 11, 57, 270.08, 6
2, 12, 57, 289.8, 6
2, 13, 57, 283.37, 6
2, 14, 57, 337.38, 6
2, 15, 94, 214.77, 6
2, 16, 94, 242.2, 6
2, 17, 88, 232.5, 6
2, 18, 94, 268.68, 6
2, 19, 89, 249.58, 6
2, 20, 94, 240.32, 6
2, 21, 92, 208.67, 6
2, 22, 94, 214.36, 6
2, 23, 89, 169.98, 6
2, 24, 92, 184.36, 6
2, 25, 94, 200.91, 6
2, 26, 90, 230.08, 6
2, 27, 90, 220.1, 6
2, 28, 90, 167.45, 6
2, 29, 90, 272.7, 6
2, 30, 94, 296.5, 6
2, 31, 94, 322.19, 6
2, 32, 94, 244.9, 6
2, 33, 94, 307.99, 6
2, 34, 94, 178.91, 6
2, 35, 94, 324.05, 6
2, 36, 94, 272.48, 6
2, 37, 94, 200.5, 6
2, 38, 94, 270.85, 6
2, 39, 94, 230.18, 6
2, 40, 94, 271.15, 6
2, 41, 58, 293.33, 6
2, 42, 58, 338.85, 6
2, 43, 57, 324.38, 6
2, 44, 58, 322.18, 6
2, 45, 58, 313.72, 6
2, 46, 58, 320.73, 6
2, 47, 58, 364.33, 6
2, 48, 58, 348.57, 6
2, 49, 58, 310.76, 6
3, 0, 150, 483.49, 6
3, 1, 147, 349.17, 6
3, 2, 146, 344.49, 6
3, 3, 142, 292.93, 6
3, 4, 140, 339.195, 6
3, 5, 140, 334.495, 6
3, 6, 141, 322.88, 6
3, 7, 141, 333.645, 6
3, 8, 141, 340.795, 6
3, 9, 134, 340.18, 6
3, 10, 134, 329.33, 6
3, 11, 132, 322.3, 6
3, 12, 130, 364.32, 6
3, 13, 131, 314.56, 6
3, 14, 131, 333.0, 6
3, 15, 131, 302.575, 6
3, 16, 132, 322.235, 6
3, 17, 132, 355.22, 6
3, 18, 132, 350.585, 6
3, 19, 132, 348.295, 6
3, 20, 134, 362.815, 6
3, 21, 129, 321.44, 6
3, 22, 135, 327.91, 6
3, 23, 135, 345.585, 6
3, 24, 134, 364.425, 6
3, 25, 130, 341.71, 6
3, 26, 130, 352.18, 6
3, 27, 132, 361.835, 6
3, 28, 132, 344.785, 6
3, 29, 132, 342.435, 6
3, 30, 129, 331.195, 6
3, 31, 127, 302.625, 6
3, 32, 131, 384.88, 6
3, 33, 130, 330.54, 6
3, 34, 131, 337.115, 6
3, 35, 129, 336.995, 6
3, 36, 128, 306.06, 6
3, 37, 127, 331.0, 6
3, 38, 128, 347.205, 6
3, 39, 128, 344.705, 6
3, 40, 130, 340.755, 6
3, 41, 129, 338.175, 6
3, 42, 129, 319.985, 6
3, 43, 130, 329.49, 6
3, 44, 130, 326.84, 6
3, 45, 130, 321.28, 6
3, 46, 129, 326.51, 6
3, 47, 130, 340.08, 6
3, 48, 130, 315.69, 6
3, 49, 130, 345.345, 6
4, 0, 118, 404.18, 6
4, 1, 95, 345.46, 6
4, 2, 95, 308.75, 6
4, 3, 99, 334.49, 6
4, 4, 108, 329.79, 6
4, 5, 91, 304.94, 6
4, 6, 94, 307.41, 6
4, 7, 96, 334.87, 6
4, 8, 96, 337.68, 6
4, 9, 96, 292.81, 6
4, 10, 96, 300.11, 6
4, 11, 99, 332.71, 6
4, 12, 98, 323.02, 6
4, 13, 97, 273.83, 6
4, 14, 97, 312.42, 6
4, 15, 97, 327.85, 6
4, 16, 91, 312.45, 6
4, 17, 97, 319.31, 6
4, 18, 99, 314.47, 6
4, 19, 96, 284.85, 6
4, 20, 97, 261.26, 6
4, 21, 96, 286.78, 6
4, 22, 99, 308.2, 6
4, 23, 99, 272.56, 6
4, 24, 87, 290.17, 6
4, 25, 87, 295.92, 6
4, 26, 87, 279.69, 6
4, 27, 98, 271.48, 6
4, 28, 87, 269.06, 6
4, 29, 99, 302.35, 6
4, 30, 99, 282.18, 6
4, 31, 99, 285.2, 6
4, 32, 99, 288.93, 6
4, 33, 99, 326.21, 6
4, 34, 78, 307.74, 6
4, 35, 104, 332.69, 6
4, 36, 91, 316.66, 6
4, 37, 91, 339.29, 6
4, 38, 137, 329.12, 6
4, 39, 94, 313.85, 6
4, 40, 93, 292.91, 6
4, 41, 87, 312.59, 6
4, 42, 117, 292.03, 6
4, 43, 117, 301.3, 6
4, 44, 117, 304.93, 6
4, 45, 111, 293.13, 6
4, 46, 117, 313.25, 6
4, 47, 117, 296.78, 6
4, 48, 117, 320.41, 6
4, 49, 89, 318.63, 6
1, 0, 180, 463.935, 7
1, 1, 166, 326.655, 7
1, 2, 166, 306.445, 7
1, 3, 164, 323.12, 7
1, 4, 164, 298.325, 7
1, 5, 163, 291.785, 7
1, 6, 163, 272.695, 7
1, 7, 160, 260.1, 7
1, 8, 160, 267.28, 7
1, 9, 156, 258.7, 7
1, 10, 160, 245.405, 7
1, 11, 158, 252.73, 7
1, 12, 154, 256.695, 7
1, 13, 153, 257.87, 7
1, 14, 151, 274.035, 7
1, 15, 151, 252.765, 7
1, 16, 147, 277.27, 7
1, 17, 147, 268.115, 7
1, 18, 146, 252.8, 7
1, 19, 146, 236.52, 7
1, 20, 146, 265.4, 7
1, 21, 146, 273.325, 7
1, 22, 145, 247.68, 7
1, 23, 145, 271.525, 7
1, 24, 143, 265.895, 7
1, 25, 143, 283.635, 7
1, 26, 143, 268.26, 7
1, 27, 143, 271.57, 7
1, 28, 143, 272.265, 7
1, 29, 140, 281.125, 7
1, 30, 140, 258.55, 7
1, 31, 140, 249.765, 7
1, 32, 139, 258.08, 7
1, 33, 139, 265.04, 7
1, 34, 139, 256.78, 7
1, 35, 136, 250.855, 7
1, 36, 134, 254.2, 7
1, 37, 134, 255.705, 7
1, 38, 137, 277.065, 7
1, 39, 135, 263.475, 7
1, 40, 135, 277.065, 7
1, 41, 135, 253.96, 7
1, 42, 135, 273.78, 7
1, 43, 136, 264.83, 7
1, 44, 134, 269.23, 7
1, 45, 133, 265.255, 7
1, 46, 130, 263.965, 7
1, 47, 131, 268.93, 7
1, 48, 130, 268.115, 7
1, 49, 130, 287.145, 7
2, 0, 137, 418.16, 7
2, 1, 134, 401.45, 7
2, 2, 125, 401.95, 7
2, 3, 97, 403.01, 7
2, 4, 139, 400.22, 7
2, 5, 134, 389.0, 7
2, 6, 308, 397.74, 7
2, 7, 307, 392.31, 7
2, 8, 260, 374.74, 7
2, 9, 293, 386.54, 7
2, 10, 300, 400.3, 7
2, 11, 137, 398.7, 7
2, 12, 127, 416.3, 7
2, 13, 127, 397.89, 7
2, 14, 137, 387.17, 7
2, 15, 133, 384.89, 7
2, 16, 135, 393.09, 7
2, 17, 137, 413.98, 7
2, 18, 155, 404.42, 7
2, 19, 155, 404.56, 7
2, 20, 134, 397.8, 7
2, 21, 160, 406.81, 7
2, 22, 240, 409.42, 7
2, 23, 155, 408.06, 7
2, 24, 137, 380.67, 7
2, 25, 137, 391.1, 7
2, 26, 155, 399.01, 7
2, 27, 137, 374.88, 7
2, 28, 162, 426.94, 7
2, 29, 233, 418.26, 7
2, 30, 160, 409.58, 7
2, 31, 160, 401.59, 7
2, 32, 161, 412.22, 7
2, 33, 132, 417.95, 7
2, 34, 170, 421.13, 7
2, 35, 168, 422.64, 7
2, 36, 168, 432.81, 7
2, 37, 130, 420.63, 7
2, 38, 155, 402.34, 7
2, 39, 170, 413.17, 7
2, 40, 132, 401.76, 7
2, 41, 137, 398.71, 7
2, 42, 137, 392.96, 7
2, 43, 137, 406.0, 7
2, 44, 155, 381.31, 7
2, 45, 155, 381.99, 7
2, 46, 161, 379.92, 7
2, 47, 155, 390.31, 7
2, 48, 155, 370.09, 7
2, 49, 155, 385.39, 7
3, 0, 167, 451.65, 7
3, 1, 170, 397.805, 7
3, 2, 168, 346.28, 7
3, 3, 156, 345.64, 7
3, 4, 146, 303.35, 7
3, 5, 152, 318.66, 7
3, 6, 151, 337.775, 7
3, 7, 149, 329.76, 7
3, 8, 144, 303.13, 7
3, 9, 148, 345.93, 7
3, 10, 143, 330.855, 7
3, 11, 135, 326.21, 7
3, 12, 136, 314.43, 7
3, 13, 140, 304.985, 7
3, 14, 141, 279.29, 7
3, 15, 139, 327.28, 7
3, 16, 140, 307.33, 7
3, 17, 139, 302.24, 7
3, 18, 138, 278.295, 7
3, 19, 137, 293.75, 7
3, 20, 135, 260.45, 7
3, 21, 134, 255.585, 7
3, 22, 125, 277.905, 7
3, 23, 125, 297.375, 7
3, 24, 126, 301.785, 7
3, 25, 125, 270.3, 7
3, 26, 125, 276.215, 7
3, 27, 125, 277.345, 7
3, 28, 124, 295.475, 7
3, 29, 123, 291.46, 7
3, 30, 125, 289.815, 7
3, 31, 126, 284.045, 7
3, 32, 127, 266.885, 7
3, 33, 120, 293.54, 7
3, 34, 123, 292.135, 7
3, 35, 121, 294.34, 7
3, 36, 120, 279.8, 7
3, 37, 119, 292.68, 7
3, 38, 119, 255.985, 7
3, 39, 119, 251.97, 7
3, 40, 120, 242.81, 7
3, 41, 121, 219.125, 7
3, 42, 119, 237.485, 7
3, 43, 119, 230.045, 7
3, 44, 118, 238.94, 7
3, 45, 118, 246.59, 7
3, 46, 117, 241.52, 7
3, 47, 118, 263.1, 7
3, 48, 117, 244.345, 7
3, 49, 118, 239.59, 7
4, 0, 81, 343.13, 7
4, 1, 68, 288.72, 7
4, 2, 54, 287.73, 7
4, 3, 74, 250.21, 7
4, 4, 68, 247.93, 7
4, 5, 68, 260.74, 7
4, 6, 68, 243.52, 7
4, 7, 68, 283.27, 7
4, 8, 68, 235.27, 7
4, 9, 68, 275.13, 7
4, 10, 68, 272.88, 7
4, 11, 68, 260.22, 7
4, 12, 68, 258.64, 7
4, 13, 68, 252.85, 7
4, 14, 68, 248.17, 7
4, 15, 68, 238.19, 7
4, 16, 68, 242.35, 7
4, 17, 68, 286.96, 7
4, 18, 68, 325.19, 7
4, 19, 68, 248.56, 7
4, 20, 68, 274.45, 7
4, 21, 68, 290.31, 7
4, 22, 68, 247.0, 7
4, 23, 68, 259.42, 7
4, 24, 68, 320.66, 7
4, 25, 68, 263.85, 7
4, 26, 68, 239.82, 7
4, 27, 68, 204.38, 7
4, 28, 68, 248.08, 7
4, 29, 66, 258.81, 7
4, 30, 68, 286.37, 7
4, 31, 54, 284.93, 7
4, 32, 54, 306.72, 7
4, 33, 68, 348.24, 7
4, 34, 67, 355.31, 7
4, 35, 68, 328.39, 7
4, 36, 67, 298.24, 7
4, 37, 68, 290.73, 7
4, 38, 66, 354.29, 7
4, 39, 66, 327.86, 7
4, 40, 66, 329.18, 7
4, 41, 66, 317.71, 7
4, 42, 66, 332.54, 7
4, 43, 66, 272.06, 7
4, 44, 66, 302.27, 7
4, 45, 66, 309.3, 7
4, 46, 68, 350.5, 7
4, 47, 67, 319.11, 7
4, 48, 68, 304.81, 7
4, 49, 68, 273.5, 7
1, 0, 170, 499.25, 8
1, 1, 155, 334.545, 8
1, 2, 155, 307.15, 8
1, 3, 155, 273.555, 8
1, 4, 154, 290.2, 8
1, 5, 157, 277.26, 8
1, 6, 155, 282.18, 8
1, 7, 153, 261.695, 8
1, 8, 146, 274.675, 8
1, 9, 144, 258.86, 8
1, 10, 144, 252.93, 8
1, 11, 139, 282.935, 8
1, 12, 136, 287.195, 8
1, 13, 139, 268.52, 8
1, 14, 139, 294.135, 8
1, 15, 141, 284.74, 8
1, 16, 137, 252.735, 8
1, 17, 137, 258.12, 8
1, 18, 134, 264.275, 8
1, 19, 136, 256.2, 8
1, 20, 131, 277.59, 8
1, 21, 136, 263.95, 8
1, 22, 135, 276.46, 8
1, 23, 134, 263.95, 8
1, 24, 131, 264.305, 8
1, 25, 135, 260.73, 8
1, 26, 131, 253.685, 8
1, 27, 131, 283.89, 8
1, 28, 128, 272.115, 8
1, 29, 130, 266.385, 8
1, 30, 130, 270.295, 8
1, 31, 129, 278.575, 8
1, 32, 131, 284.59, 8
1, 33, 131, 303.615, 8
1, 34, 127, 273.485, 8
1, 35, 126, 271.145, 8
1, 36, 126, 275.515, 8
1, 37, 128, 274.34, 8
1, 38, 129, 263.99, 8
1, 39, 127, 282.785, 8
1, 40, 127, 265.675, 8
1, 41, 128, 292.67, 8
1, 42, 129, 279.4, 8
1, 43, 128, 289.64, 8
1, 44, 121, 309.74, 8
1, 45, 121, 280.485, 8
1, 46, 122, 285.78, 8
1, 47, 126, 279.715, 8
1, 48, 126, 270.07, 8
1, 49, 126, 254.75, 8
2, 0, 100, 376.5, 8
2, 1, 134, 375.33, 8
2, 2, 82, 375.24, 8
2, 3, 91, 344.28, 8
2, 4, 83, 338.81, 8
2, 5, 83, 345.03, 8
2, 6, 83, 310.88, 8
2, 7, 83, 324.37, 8
2, 8, 92, 335.77, 8
2, 9, 83, 281.06, 8
2, 10, 83, 249.56, 8
2, 11, 83, 279.84, 8
2, 12, 83, 186.37, 8
2, 13, 83, 201.95, 8
2, 14, 83, 210.41, 8
2, 15, 83, 261.75, 8
2, 16, 83, 272.15, 8
2, 17, 82, 267.44, 8
2, 18, 83, 205.6, 8
2, 19, 74, 262.52, 8
2, 20, 82, 226.79, 8
2, 21, 82, 176.02, 8
2, 22, 48, 230.72, 8
2, 23, 82, 182.05, 8
2, 24, 48, 175.48, 8
2, 25, 48, 168.98, 8
2, 26, 48, 200.23, 8
2, 27, 48, 189.79, 8
2, 28, 48, 205.47, 8
2, 29, 48, 207.8, 8
2, 30, 48, 239.08, 8
2, 31, 48, 189.81, 8
2, 32, 48, 216.21, 8
2, 33, 57, 237.15, 8
2, 34, 70, 313.75, 8
2, 35, 68, 264.71, 8
2, 36, 68, 252.01, 8
2, 37, 68, 268.23, 8
2, 38, 60, 219.85, 8
2, 39, 68, 245.12, 8
2, 40, 68, 235.96, 8
2, 41, 68, 325.63, 8
2, 42, 83, 289.44, 8
2, 43, 83, 337.85, 8
2, 44, 82, 275.89, 8
2, 45, 83, 236.53, 8
2, 46, 82, 268.19, 8
2, 47, 82, 220.3, 8
2, 48, 82, 228.73, 8
2, 49, 70, 206.05, 8
3, 0, 136, 602.795, 8
3, 1, 140, 501.24, 8
3, 2, 132, 351.925, 8
3, 3, 132, 285.665, 8
3, 4, 127, 263.275, 8
3, 5, 129, 281.57, 8
3, 6, 125, 262.445, 8
3, 7, 126, 289.285, 8
3, 8, 124, 280.135, 8
3, 9, 122, 256.505, 8
3, 10, 123, 261.315, 8
3, 11, 122, 254.045, 8
3, 12, 122, 266.965, 8
3, 13, 122, 251.37, 8
3, 14, 121, 280.795, 8
3, 15, 122, 240.215, 8
3, 16, 122, 223.085, 8
3, 17, 122, 227.42, 8
3, 18, 121, 257.725, 8
3, 19, 121, 252.7, 8
3, 20, 118, 233.595, 8
3, 21, 118, 247.27, 8
3, 22, 118, 243.59, 8
3, 23, 118, 264.305, 8
3, 24, 112, 243.13, 8
3, 25, 112, 263.485, 8
3, 26, 113, 247.31, 8
3, 27, 113, 220.45, 8
3, 28, 113, 232.9, 8
3, 29, 113, 231.235, 8
3, 30, 115, 236.645, 8
3, 31, 114, 239.015, 8
3, 32, 115, 245.135, 8
3, 33, 115, 219.83, 8
3, 34, 115, 244.13, 8
3, 35, 111, 235.645, 8
3, 36, 116, 254.0, 8
3, 37, 115, 222.045, 8
3, 38, 115, 242.295, 8
3, 39, 115, 229.59, 8
3, 40, 115, 232.335, 8
3, 41, 115, 254.89, 8
3, 42, 116, 244.475, 8
3, 43, 116, 212.725, 8
3, 44, 116, 231.66, 8
3, 45, 119, 231.445, 8
